Year,Month,Customer Code,Industry,Revenue Type,Product,Product Mix,Revenue,Gross Profit
2021,9,Customer 177,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  44 ,  43 
2021,9,Customer 673,Public Administration,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  146 ,  90 
2021,9,Customer 88,E-Learning Platforms,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  96 ,  92 
2021,9,Customer 678,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  255 ,  255 
2021,9,Customer 678,Aerospace & Defense,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  95,952 ","  51,981 "
2021,9,Customer 678,Aerospace & Defense,Reoccurring,OperateX Fulfillment,Software & Platforms,"  201,410 ","  29,227 "
2021,9,Customer 127,Industrial Equipment & Utilities,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,9,Customer 679,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  2,281 ","  2,281 "
2021,9,Customer 679,Pharmaceuticals & Biotech,Reoccurring,DeliverIT Solutions,Software & Platforms,"  6,651 ",  676 
2021,9,Customer 42,Aerospace & Defense,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,9,Customer 683,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2021,9,Customer 159,Apparel & E-Commerce,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,647 ","  1,580 "
2021,9,Customer 159,Apparel & E-Commerce,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  -   ,  -   
2021,9,Customer 159,Apparel & E-Commerce,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  2,061 ","  1,434 "
2021,9,Customer 55,Renewable Energy Solutions,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  2,299 ","  2,206 "
2021,9,Customer 55,Renewable Energy Solutions,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  3,400 ",  984 
2021,9,Customer 55,Renewable Energy Solutions,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  9,024 ","  1,592 "
2021,9,Customer 687,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  8,103 ","  8,103 "
2021,9,Customer 687,Pharmaceuticals & Biotech,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  (554),  (522)
2021,9,Customer 262,Renewable Energy Solutions,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  844 ,  810 
2021,9,Customer 694,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  1 ,  1 
2021,9,Customer 697,Pharmaceuticals & Biotech,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2021,9,Customer 97,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  324 ,  310 
2021,9,Customer 97,Aerospace & Defense,Reoccurring,DeliverIT Solutions,Software & Platforms,"  1,019 ",  128 
2021,9,Customer 224,Pharmaceuticals & Biotech,Reoccurring,DeliverIT Solutions,Software & Platforms,  926 ,  210 
2021,9,Customer 698,Property Management & Investment,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2021,9,Customer 698,Property Management & Investment,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  2,299 ",  349 
2021,9,Customer 698,Property Management & Investment,Reoccurring,OperateX Fulfillment,Software & Platforms,"  4,238 ","  1,564 "
2021,9,Customer 172,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,369 ","  1,314 "
2021,9,Customer 172,Industrial Equipment & Utilities,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,9,Customer 699,Charitable Organizations,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2021,9,Customer 2,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  141,394 ","  117,812 "
2021,9,Customer 2,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  (102,591)","  (102,591)"
2021,9,Customer 2,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  81,816 ","  113,384 "
2021,9,Customer 2,Public Administration,Reoccurring,OperateX Fulfillment,Software & Platforms,"  168,130 ","  184,601 "
2021,9,Customer 2,Public Administration,Reoccurring,DeliverIT Solutions,Software & Platforms,"  37,377 ","  (27,221)"
2021,9,Customer 2,Public Administration,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2021,9,Customer 2,Public Administration,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  1,196,433 ","  469,976 "
2021,9,Customer 74,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  3,455 ","  3,315 "
2021,9,Customer 703,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,9,Customer 710,E-Learning Platforms,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  536 ,  536 
2021,9,Customer 710,E-Learning Platforms,Reoccurring,DeliverIT Solutions,Software & Platforms,"  2,252 ",  193 
2021,9,Customer 715,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  161 ,  154 
2021,9,Customer 13,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  893 ,  776 
2021,9,Customer 13,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  (5,578)","  (5,578)"
2021,9,Customer 13,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,9,Customer 13,Public Administration,Reoccurring,OperateX Fulfillment,Software & Platforms,"  5,650 ","  5,650 "
2021,9,Customer 13,Public Administration,Reoccurring,DeliverIT Solutions,Software & Platforms,  -   ,  -   
2021,9,Customer 722,E-Learning Platforms,Reoccurring,DeliverIT Solutions,Software & Platforms,  872 ,  141 
2021,9,Customer 38,Aerospace & Defense,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,9,Customer 38,Aerospace & Defense,Reoccurring,DeliverIT Solutions,Software & Platforms,"  (11,896)","  (11,082)"
2021,9,Customer 726,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,9,Customer 207,Digital Innovation & Streaming,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,9,Customer 732,Digital Innovation & Streaming,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2021,9,Customer 266,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  106 ,  101 
2021,9,Customer 266,Pharmaceuticals & Biotech,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  763 ,  471 
2021,9,Customer 266,Pharmaceuticals & Biotech,Reoccurring,DeliverIT Solutions,Software & Platforms,"  1,006 ",  (303)
2021,9,Customer 738,Charitable Organizations,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  (33),  (32)
2021,9,Customer 738,Charitable Organizations,Reoccurring,Insight Advisory,Consulting & Implementation Services,"  4,406 ","  (2,624)"
2021,9,Customer 39,Consulting & Advisory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,021 ",  980 
2021,9,Customer 39,Consulting & Advisory,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,9,Customer 742,Industrial Equipment & Utilities,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  110 ,  68 
2021,9,Customer 744,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2021,9,Customer 205,Logistics & Freight,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2021,9,Customer 748,Logistics & Freight,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  3,741 ","  2,309 "
2021,9,Customer 749,Logistics & Freight,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  8 ,  7 
2021,9,Customer 753,Travel & Leisure,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  308 ,  295 
2021,9,Customer 255,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,348 ","  1,294 "
2021,9,Customer 255,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,9,Customer 65,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  2,303 ","  1,795 "
2021,9,Customer 65,Pharmaceuticals & Biotech,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  2,626 ",  633 
2021,9,Customer 65,Pharmaceuticals & Biotech,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2021,9,Customer 764,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  65 ,  63 
2021,9,Customer 57,Pharmaceuticals & Biotech,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  1,872 ",  763 
2021,9,Customer 57,Pharmaceuticals & Biotech,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,9,Customer 57,Pharmaceuticals & Biotech,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2021,9,Customer 29,E-Learning Platforms,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,496 ","  1,435 "
2021,9,Customer 29,E-Learning Platforms,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  5,409 ","  5,409 "
2021,9,Customer 29,E-Learning Platforms,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,9,Customer 29,E-Learning Platforms,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2021,9,Customer 66,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  3,832 ","  2,870 "
2021,9,Customer 66,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,9,Customer 43,Public Administration,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  4,980 ",  679 
2021,9,Customer 68,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,014 ",  973 
2021,9,Customer 68,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,9,Customer 7,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  3,511 ","  3,357 "
2021,9,Customer 7,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  479 ,  479 
2021,9,Customer 7,Public Administration,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  40,260 ","  12,360 "
2021,9,Customer 7,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,9,Customer 7,Public Administration,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2021,9,Customer 7,Public Administration,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  13,928 ","  4,558 "
2021,9,Customer 783,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2021,9,Customer 784,Digital Innovation & Streaming,Reoccurring,DeliverIT Solutions,Software & Platforms,"  3,007 ",  (57)
2021,9,Customer 793,Corporate & Regulatory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  2,306 ","  (5,090)"
2021,9,Customer 793,Corporate & Regulatory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  (126),  (126)
2021,9,Customer 47,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  33 ,"  (3,347)"
2021,9,Customer 47,Digital Innovation & Streaming,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  1,662 ",  727 
2021,9,Customer 47,Digital Innovation & Streaming,Reoccurring,OperateX Fulfillment,Software & Platforms,"  8,748 ","  1,299 "
2021,9,Customer 47,Digital Innovation & Streaming,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  46,673 ",  (238)
2021,9,Customer 259,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  56 ,  53 
2021,9,Customer 798,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  120 ,  115 
2021,9,Customer 265,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  89 ,  86 
2021,9,Customer 265,Aerospace & Defense,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2021,9,Customer 803,E-Learning Platforms,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  8 ,  8 
2021,9,Customer 46,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  689 ,  661 
2021,9,Customer 805,Apparel & E-Commerce,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  161 ,  154 
2021,9,Customer 121,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  439 ,  421 
2021,9,Customer 276,Digital Innovation & Streaming,Reoccurring,Apex ERP Suite,Software & Platforms,  -   ,  -   
2021,9,Customer 276,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2021,9,Customer 276,Digital Innovation & Streaming,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  -   ,  -   
2021,9,Customer 276,Digital Innovation & Streaming,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,9,Customer 276,Digital Innovation & Streaming,Reoccurring,OperateX Fulfillment,Software & Platforms,"  4,043 ","  3,686 "
2021,9,Customer 276,Digital Innovation & Streaming,Reoccurring,Insight Advisory,Consulting & Implementation Services,"  9,524 ","  3,853 "
2021,9,Customer 5,Digital Innovation & Streaming,Reoccurring,Apex ERP Suite,Software & Platforms,"  2,899,766 ","  707,850 "
2021,9,Customer 5,Digital Innovation & Streaming,Reoccurring,OperateX Fulfillment,Software & Platforms,  0 ,  0 
2021,10,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,Apex ERP Suite,Software & Platforms,  -   ,  -   
2021,10,Intercompany Eliminations,Intercompany Eliminations,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  29,865 ","  (57,152)"
2021,10,Intercompany Eliminations,Intercompany Eliminations,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2021,10,Intercompany Eliminations,Intercompany Eliminations,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  -   ,  -   
2021,10,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,  -   ,  -   
2021,10,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  (20,391)","  (20,391)"
2021,10,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,OperateX Fulfillment,Software & Platforms,"  (11,188)","  (11,114)"
2021,10,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,DeliverIT Solutions,Software & Platforms,  -   ,  -   
2021,10,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2021,10,Intercompany Eliminations,Intercompany Eliminations,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  (11,713)","  (11,713)"
2021,10,Customer 279,Corporate & Regulatory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  19 ,  15 
2021,10,Customer 235,Consulting & Advisory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  68 ,  53 
2021,10,Customer 235,Consulting & Advisory,Reoccurring,DeliverIT Solutions,Software & Platforms,  387 ,  380 
2021,10,Customer 277,Digital Innovation & Streaming,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2021,10,Customer 81,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  3,856 ","  2,859 "
2021,10,Customer 81,Pharmaceuticals & Biotech,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  2,642 ",  515 
2021,10,Customer 286,Logistics & Freight,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  39 ,  31 
2021,10,Customer 289,Industrial Equipment & Utilities,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  25,409 ","  10,255 "
2021,10,Customer 289,Industrial Equipment & Utilities,Reoccurring,OperateX Fulfillment,Software & Platforms,"  31,203 ","  6,725 "
2021,10,Customer 243,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,455 ","  1,128 "
2021,10,Customer 37,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  18,646 ","  14,459 "
2021,10,Customer 37,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  2,482 ","  2,576 "
2021,10,Customer 37,Aerospace & Defense,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  8,807 ","  (1,274)"
